Country;Waypoint;Latitude;Longitude;;;;;;;;;;;
Turkey;ADA23;36,862106;35,07597222;;;;;;;;;;;
Turkey;ADA30;36,970072;35,26086944;;;;;;;;;;;
Turkey;ADA38;36,941781;35,20906944;;;;;;;;;;;
Turkey;ADA39;36,903800;35,1436;;;;;;;;;;;
Turkey;ADA51;37,038625;35,37880278;;;;;;;;;;;
Turkey;ADA80;36,863778;35,07428611;;;;;;;;;;;
Turkey;ADASU;36,751111;31,38888889;;;;;;;;;;;
Turkey;ADRES;37,171389;37,33361111;;;;;;;;;;;
Turkey;AGINA;39,323333;44,08666667;;;;;;;;;;;
Turkey;AKBUK;37,500000;27,46055556;;;;;;;;;;;
Turkey;AKCAK;41,428889;30,72472222;;;;;;;;;;;
Turkey;AKSEK;36,926111;28,22305556;;;;;;;;;;;
Turkey;ALFA;37,265317;35,46796944;;;;;;;;;;;
Turkey;ALMUS;40,774167;36,66555556;;;;;;;;;;;
Turkey;ALPAY;36,832222;29,99944444;;;;;;;;;;;
Turkey;ALPER;39,960947;32,93601389;;;;;;;;;;;
Turkey;ALPHA;39,788833;30,21716667;;;;;;;;;;;
Turkey;ALRAM;37,708333;44,62666667;;;;;;;;;;;
Turkey;ALTIN;36,765556;29,40916667;;;;;;;;;;;
Turkey;ALTUN;38,762000;26,754;;;;;;;;;;;
Turkey;ALVAR;39,995833;41,74305556;;;;;;;;;;;
Turkey;ANK05;40,107294;32,9753;;;;;;;;;;;
Turkey;ANK07;39,975206;32,84315556;;;;;;;;;;;
Turkey;ANK09;40,064542;32,93051667;;;;;;;;;;;
Turkey;ANK15;39,975400;32,8426;;;;;;;;;;;
Turkey;ANK60;39,943450;32,69853889;;;;;;;;;;;
Turkey;ANK80;40,062053;32,93041667;;;;;;;;;;;
Turkey;ARKIN;39,929722;40,00055556;;;;;;;;;;;
Turkey;ARLAT;41,096944;38,70194444;;;;;;;;;;;
Turkey;ARPUT;38,842222;38,94194444;;;;;;;;;;;
Turkey;ASKER;38,273889;38,77472222;;;;;;;;;;;
Turkey;ASTAL;40,740556;33,12444444;;;;;;;;;;;
Turkey;ATCOS;40,894167;28,63277778;;;;;;;;;;;
Turkey;ATKAN;39,520000;27,84944444;;;;;;;;;;;
Turkey;AZBUL;39,382222;33,36194444;;;;;;;;;;;
Turkey;BADEM;37,604444;38,66;;;;;;;;;;;
Turkey;BADOX;39,331944;33,97527778;;;;;;;;;;;
Turkey;BAFRA;41,508611;35,96638889;;;;;;;;;;;
Turkey;BAG06;39,990639;32,73028611;;;;;;;;;;;
Turkey;BAG09;39,944594;32,68364444;;;;;;;;;;;
Turkey;BAG10;39,931436;32,67033056;;;;;;;;;;;
Turkey;BAG12;39,911694;32,65036667;;;;;;;;;;;
Turkey;BAG15;39,872200;32,61047778;;;;;;;;;;;
Turkey;BAG17;39,845864;32,58390833;;;;;;;;;;;
Turkey;BAGLU;38,071111;29,32527778;;;;;;;;;;;
Turkey;BAKIR;39,437778;33,32444444;;;;;;;;;;;
Turkey;BALIK;38,342167;27,09433333;;;;;;;;;;;
Turkey;BALIM;38,429722;41,12416667;;;;;;;;;;;
Turkey;BALON;40,091667;39,60833333;;;;;;;;;;;
Turkey;BALSU;37,458333;29,42361111;;;;;;;;;;;
Turkey;BALUM;42,683333;37,66666667;;;;;;;;;;;
Turkey;BANAZ;40,036111;36,83861111;;;;;;;;;;;
Turkey;BANRO;36,494722;27,99527778;;;;;;;;;;;
Turkey;BATUK;37,250000;28,14666667;;;;;;;;;;;
Turkey;BAYGA;40,616111;42,78222222;;;;;;;;;;;
Turkey;BAYIR;38,594722;41,40388889;;;;;;;;;;;
Turkey;BDR05;37,271714;27,56733889;;;;;;;;;;;
Turkey;BDR07;37,279042;27,52659444;;;;;;;;;;;
Turkey;BDR11;37,304775;27,43780556;;;;;;;;;;;
Turkey;BDR12;37,307128;27,42778056;;;;;;;;;;;
Turkey;BDR15;37,321217;27,36764167;;;;;;;;;;;
Turkey;BDR24;37,261806;27,62018889;;;;;;;;;;;
Turkey;BDR27;37,264078;27,39809722;;;;;;;;;;;
Turkey;BDR28;37,283089;27,35818889;;;;;;;;;;;
Turkey;BDR31;37,300939;27,40431389;;;;;;;;;;;
Turkey;BDR35;37,266208;27,59789167;;;;;;;;;;;
Turkey;BELGI;40,500000;25,88333333;;;;;;;;;;;
Turkey;BELSU;39,130833;34,28638889;;;;;;;;;;;
Turkey;BENEM;36,183333;29,31666667;;;;;;;;;;;
Turkey;BERGO;38,998889;27,13277778;;;;;;;;;;;
Turkey;BERNE;40,468056;42,79305556;;;;;;;;;;;
Turkey;BEYAZ;38,505000;42,78805556;;;;;;;;;;;
Turkey;BONAM;38,048889;44,29972222;;;;;;;;;;;
Turkey;BOYAT;37,120833;37,24333333;;;;;;;;;;;
Turkey;BRONZ;37,269722;30,34944444;;;;;;;;;;;
Turkey;BUDAK;39,913056;39,57277778;;;;;;;;;;;
Turkey;BUK07;40,188489;33,05828889;;;;;;;;;;;
Turkey;BUK17;40,191075;33,05509722;;;;;;;;;;;
Turkey;BULUT;38,756111;38,90222222;;;;;;;;;;;
Turkey;BUMOM;38,014444;33,22972222;;;;;;;;;;;
Turkey;CENGO;37,065556;28,09111111;;;;;;;;;;;
Turkey;CHRLE;37,163464;35,70003889;;;;;;;;;;;
Turkey;CIG05;38,578325;27,00723333;;;;;;;;;;;
Turkey;CIG06;38,587081;26,95926389;;;;;;;;;;;
Turkey;CIG08;38,628369;27,00616389;;;;;;;;;;;
Turkey;CIG10;38,344875;27,10175;;;;;;;;;;;
Turkey;CIG12;38,695094;27,00473611;;;;;;;;;;;
Turkey;CIG15;38,745136;27,00366389;;;;;;;;;;;
Turkey;CIG18;38,795178;27,00258889;;;;;;;;;;;
Turkey;CIG20;38,828539;27,00187222;;;;;;;;;;;
Turkey;CIG21;38,674869;26,89722222;;;;;;;;;;;
Turkey;CIG22;38,802036;26,84268611;;;;;;;;;;;
Turkey;CIG29;38,541628;27,00801667;;;;;;;;;;;
Turkey;CIG46;38,659236;26,97221389;;;;;;;;;;;
Turkey;CIG49;38,826117;26,95733056;;;;;;;;;;;
Turkey;DAL02;36,656881;28,77330833;;;;;;;;;;;
Turkey;DAL04;36,624211;28,76469722;;;;;;;;;;;
Turkey;DAL08;36,558953;28,74751944;;;;;;;;;;;
Turkey;DAL25;36,648714;28,77115556;;;;;;;;;;;
Turkey;DAL65;36,559369;28,81918333;;;;;;;;;;;
Turkey;DAL75;36,556133;28,79059444;;;;;;;;;;;
Turkey;DAL80;36,579400;28,6886;;;;;;;;;;;
Turkey;DAL89;36,559722;28,74325556;;;;;;;;;;;
Turkey;DALNB;36,689553;28,78192778;;;;;;;;;;;
Turkey;DAMAT;39,944444;40,66805556;;;;;;;;;;;
Turkey;DAMLA;37,361389;31,09111111;;;;;;;;;;;
Turkey;DAN21;36,838392;35,22799167;;;;;;;;;;;
Turkey;DAN27;36,985575;35,39806389;;;;;;;;;;;
Turkey;DAN30;36,985464;35,39836944;;;;;;;;;;;
Turkey;DAN41;37,192397;35,66945278;;;;;;;;;;;
Turkey;DAN54;37,020625;35,45652222;;;;;;;;;;;
Turkey;DAN56;37,135950;35,64796667;;;;;;;;;;;
Turkey;DASIS;38,908611;44,20805556;;;;;;;;;;;
Turkey;DEDIM;39,397222;29,26861111;;;;;;;;;;;
Turkey;DELEL;40,965000;40,89027778;;;;;;;;;;;
Turkey;DELTA;36,765844;35,42632778;;;;;;;;;;;
Turkey;DENIZ;40,832222;28,02166667;;;;;;;;;;;
Turkey;DEREL;40,713889;32,19333333;;;;;;;;;;;
Turkey;DERIL;37,734444;44,415;;;;;;;;;;;
Turkey;DERYA;36,415556;30,81194444;;;;;;;;;;;
Turkey;DESEM;38,152222;30,00194444;;;;;;;;;;;
Turkey;DETOS;41,758333;36,67111111;;;;;;;;;;;
Turkey;DOGAN;39,808889;32,53466667;;;;;;;;;;;
Turkey;DONDU;37,586389;37,05805556;;;;;;;;;;;
Turkey;DOREN;35,932222;33,28277778;;;;;;;;;;;
Turkey;DORUK;39,279167;42,18527778;;;;;;;;;;;
Turkey;DUGLA;39,498889;27,22444444;;;;;;;;;;;
Turkey;DUREN;39,832500;32,49983333;;;;;;;;;;;
Turkey;DYB08;37,743869;40,26055833;;;;;;;;;;;
Turkey;DYB13;37,850203;40,21706389;;;;;;;;;;;
Turkey;DYB51;37,789897;40,24174722;;;;;;;;;;;
Turkey;DYB80;37,761447;40,30505278;;;;;;;;;;;
Turkey;EBEDI;39,725000;39,12361111;;;;;;;;;;;
Turkey;EDALI;41,209167;27,20966667;;;;;;;;;;;
Turkey;EDASA;39,459064;30,12396667;;;;;;;;;;;
Turkey;EDISI;36,849167;30,14638889;;;;;;;;;;;
Turkey;EKMEL;40,376667;30,18277778;;;;;;;;;;;
Turkey;EKSEN;37,890556;30,67027778;;;;;;;;;;;
Turkey;EKTEL;37,826667;38,99777778;;;;;;;;;;;
Turkey;EKTES;40,985278;40,20444444;;;;;;;;;;;
Turkey;ELDEN;39,909722;35,42916667;;;;;;;;;;;
Turkey;ELMAS;37,583333;30,70833333;;;;;;;;;;;
Turkey;ENFOR;39,873889;36,27472222;;;;;;;;;;;
Turkey;ERCAN;40,773889;40,09138889;;;;;;;;;;;
Turkey;ERCIS;38,270278;34,94361111;;;;;;;;;;;
Turkey;ERGAN;38,515000;39,02722222;;;;;;;;;;;
Turkey;ERGIN;37,230000;29,99944444;;;;;;;;;;;
Turkey;ERGUN;40,746389;34,73888889;;;;;;;;;;;
Turkey;ERHAN;38,523889;35,22888889;;;;;;;;;;;
Turkey;ERMAN;40,794722;28,80916667;;;;;;;;;;;
Turkey;ERN01;39,653811;39,73333889;;;;;;;;;;;
Turkey;ERN05;39,746183;39,43283889;;;;;;;;;;;
Turkey;ERN10;39,783950;39,33640278;;;;;;;;;;;
Turkey;ERSEN;40,865556;30,66611111;;;;;;;;;;;
Turkey;ERTAS;41,461389;29,14666667;;;;;;;;;;;
Turkey;ERTEK;38,956389;39,29944444;;;;;;;;;;;
Turkey;ESENK;38,744722;42,93805556;;;;;;;;;;;
Turkey;ESK02;39,783753;30,61063056;;;;;;;;;;;
Turkey;ESK03;39,784922;30,67114722;;;;;;;;;;;
Turkey;ESK05;39,787322;30,49831111;;;;;;;;;;;
Turkey;ESK06;39,786139;30,73598889;;;;;;;;;;;
Turkey;ESK08;39,789467;30,43350556;;;;;;;;;;;
Turkey;ESK10;39,776064;30,82226944;;;;;;;;;;;
Turkey;ESK25;39,785508;30,55231111;;;;;;;;;;;
Turkey;ESK61;39,759697;30,21846389;;;;;;;;;;;
Turkey;ESK64;39,781500;30,49824722;;;;;;;;;;;
Turkey;ESKIN;39,050000;28,39805556;;;;;;;;;;;
Turkey;EZS02;38,676683;39,24244444;;;;;;;;;;;
Turkey;EZS07;38,601086;39,28733889;;;;;;;;;;;
Turkey;FATIH;41,228056;28,79944444;;;;;;;;;;;
Turkey;FENER;41,286389;28,35777778;;;;;;;;;;;
Turkey;FILIZ;38,866389;39,47027778;;;;;;;;;;;
Turkey;FIRAT;37,138889;37,65416667;;;;;;;;;;;
Turkey;GAYEM;41,046944;29,62861111;;;;;;;;;;;
Turkey;GAZ03;36,937306;37,533575;;;;;;;;;;;
Turkey;GAZ04;36,934792;37,53264722;;;;;;;;;;;
Turkey;GAZ07;36,908308;37,60923333;;;;;;;;;;;
Turkey;GAZ08;36,915617;37,63393333;;;;;;;;;;;
Turkey;GAZ10;36,908917;37,63144722;;;;;;;;;;;
Turkey;GAZ12;36,883436;37,61726389;;;;;;;;;;;
Turkey;GAZ13;36,864394;37,60061667;;;;;;;;;;;
Turkey;GAZ20;36,877483;37,61270556;;;;;;;;;;;
Turkey;GAZ29;37,053469;37,40486389;;;;;;;;;;;
Turkey;GAZ30;37,025364;37,36165;;;;;;;;;;;
Turkey;GAZ36;37,041086;37,5651;;;;;;;;;;;
Turkey;GAZ60;36,964158;37,34968611;;;;;;;;;;;
Turkey;GAZ62;36,999572;37,60533056;;;;;;;;;;;
Turkey;GAZ66;36,948147;37,32771111;;;;;;;;;;;
Turkey;GAZ77;36,970489;37,32986111;;;;;;;;;;;
Turkey;GAZ78;36,968478;37,61722222;;;;;;;;;;;
Turkey;GAZ80;36,859164;37,59484444;;;;;;;;;;;
Turkey;GAZ92;36,837358;37,43569167;;;;;;;;;;;
Turkey;GELIN;39,698056;40,78583333;;;;;;;;;;;
Turkey;GELSU;39,558333;40,55694444;;;;;;;;;;;
Turkey;GERZE;41,833333;35,16666667;;;;;;;;;;;
Turkey;GOKSU;39,492778;41,87972222;;;;;;;;;;;
Turkey;GOLF;39,793811;30,99553056;;;;;;;;;;;
Turkey;GOMSE;36,929242;35,30618889;;;;;;;;;;;
Turkey;GUMRU;41,548889;31,34944444;;;;;;;;;;;
Turkey;GURBU;40,169444;33,83333333;;;;;;;;;;;
Turkey;HABIM;37,045564;35,49773889;;;;;;;;;;;
Turkey;HAFIK;39,810000;37,21583333;;;;;;;;;;;
Turkey;HAKAN;41,723333;32,29833333;;;;;;;;;;;
Turkey;HALIL;39,390556;32,35777778;;;;;;;;;;;
Turkey;HAMSI;41,328056;39,6775;;;;;;;;;;;
Turkey;HANKO;39,498889;30,26611111;;;;;;;;;;;
Turkey;HAVZA;41,092500;35,92861111;;;;;;;;;;;
Turkey;HAZAN;40,948611;40,19972222;;;;;;;;;;;
Turkey;HAZAR;38,532500;39,43222222;;;;;;;;;;;
Turkey;HISAR;38,115556;31,54111111;;;;;;;;;;;
Turkey;HOCAM;40,245833;40,82;;;;;;;;;;;
Turkey;ILHAN;40,445000;33,70416667;;;;;;;;;;;
Turkey;IMBAT;38,678167;26,90616667;;;;;;;;;;;
Turkey;IMREN;40,765556;28,38277778;;;;;;;;;;;
Turkey;INBAT;39,719444;42,70138889;;;;;;;;;;;
Turkey;INDUR;40,115556;43,66472222;;;;;;;;;;;
Turkey;IST05;40,929853;28,70845;;;;;;;;;;;
Turkey;IST07;41,079244;28,80433333;;;;;;;;;;;
Turkey;IST08;40,898792;28,66137222;;;;;;;;;;;
Turkey;IST10;41,142528;28,80268889;;;;;;;;;;;
Turkey;IST11;41,159833;28,865225;;;;;;;;;;;
Turkey;IST45;41,007667;28,88889444;;;;;;;;;;;
Turkey;IST51;41,062794;28,98580556;;;;;;;;;;;
Turkey;IST55;41,015067;28,90891667;;;;;;;;;;;
Turkey;IST56;41,047861;28,99316667;;;;;;;;;;;
Turkey;IST77;40,879072;28,81164167;;;;;;;;;;;
Turkey;IST98;40,928722;28,72743333;;;;;;;;;;;
Turkey;JAKUP;36,864236;35,19961944;;;;;;;;;;;
Turkey;JAYBY;37,072761;35,54268889;;;;;;;;;;;
Turkey;KABAN;37,248889;42,64972222;;;;;;;;;;;
Turkey;KAMAN;39,619444;36,65888889;;;;;;;;;;;
Turkey;KANGU;39,999167;32,6165;;;;;;;;;;;
Turkey;KARDE;41,903889;37,04527778;;;;;;;;;;;
Turkey;KARGI;39,429167;30,05444444;;;;;;;;;;;
Turkey;KAVAK;37,357222;28,73277778;;;;;;;;;;;
Turkey;KEKIK;37,078889;28,36666667;;;;;;;;;;;
Turkey;KEMER;37,600500;34,72216667;;;;;;;;;;;
Turkey;KEPES;38,140000;36,7075;;;;;;;;;;;
Turkey;KESIR;39,315278;41,45138889;;;;;;;;;;;
Turkey;KESIT;37,859167;42,66;;;;;;;;;;;
Turkey;KETEK;36,887778;32,47833333;;;;;;;;;;;
Turkey;KILIS;36,703611;37,40055556;;;;;;;;;;;
Turkey;KINIK;38,732222;29,99944444;;;;;;;;;;;
Turkey;KISLA;39,110000;34,33333333;;;;;;;;;;;
Turkey;KIZIK;40,418333;32,14944444;;;;;;;;;;;
Turkey;KOFUN;41,059167;28,98805556;;;;;;;;;;;
Turkey;KONAK;36,894722;31,41611111;;;;;;;;;;;
Turkey;KONEN;39,811667;27,27722222;;;;;;;;;;;
Turkey;KONUK;39,511667;39,46805556;;;;;;;;;;;
Turkey;KOZAN;36,954167;37,15416667;;;;;;;;;;;
Turkey;KOZLU;37,497222;30,07444444;;;;;;;;;;;
Turkey;KUBER;39,833333;33,61111111;;;;;;;;;;;
Turkey;KUDAK;39,298889;28,27666667;;;;;;;;;;;
Turkey;KUGOS;42,780556;34,08777778;;;;;;;;;;;
Turkey;KULAR;38,582222;28,63277778;;;;;;;;;;;
Turkey;KUMAN;38,031667;27,83277778;;;;;;;;;;;
Turkey;KUMRU;37,415556;30,73277778;;;;;;;;;;;
Turkey;KUTAY;39,461667;29,62194444;;;;;;;;;;;
Turkey;LAGOL;39,611111;32,97222222;;;;;;;;;;;
Turkey;LAMSA;37,110833;29,92277778;;;;;;;;;;;
Turkey;LASET;40,689722;43,37444444;;;;;;;;;;;
Turkey;LATSU;39,420833;41,41388889;;;;;;;;;;;
Turkey;LAVTA;37,721667;28,70333333;;;;;;;;;;;
Turkey;LEMDA;37,982222;30,65694444;;;;;;;;;;;
Turkey;LESRI;37,072222;41,23;;;;;;;;;;;
Turkey;LUMOS;37,672500;32,46416667;;;;;;;;;;;
Turkey;LUTAM;37,325000;38,52305556;;;;;;;;;;;
Turkey;LUTFU;39,939444;28,18333333;;;;;;;;;;;
Turkey;MANAV;36,698889;31,35777778;;;;;;;;;;;
Turkey;MANAZ;36,908833;34,40683333;;;;;;;;;;;
Turkey;MARIS;36,900000;28,28333333;;;;;;;;;;;
Turkey;MARMA;40,527167;27,64883333;;;;;;;;;;;
Turkey;MARTI;39,401667;35,18277778;;;;;;;;;;;
Turkey;MAVES;37,561944;39,22777778;;;;;;;;;;;
Turkey;ME015;38,068931;27,31668056;;;;;;;;;;;
Turkey;ME136;38,091981;27,29265833;;;;;;;;;;;
Turkey;MECIT;41,132222;40,17472222;;;;;;;;;;;
Turkey;MEN03;38,344428;27,14241667;;;;;;;;;;;
Turkey;MEN05;38,379514;27,15696389;;;;;;;;;;;
Turkey;MEN06;38,377875;27,08568611;;;;;;;;;;;
Turkey;MEN07;38,408847;27,12005;;;;;;;;;;;
Turkey;MEN09;38,441056;27,10885278;;;;;;;;;;;
Turkey;MEN12;38,099836;27,20925;;;;;;;;;;;
Turkey;MEN15;38,050900;27,22258611;;;;;;;;;;;
Turkey;MEN16;38,196978;27,177425;;;;;;;;;;;
Turkey;MEN21;38,418736;27,04888611;;;;;;;;;;;
Turkey;MEN30;38,344178;27,14144444;;;;;;;;;;;
Turkey;MEN66;38,392242;27,1237;;;;;;;;;;;
Turkey;MERAM;36,036389;33,28694444;;;;;;;;;;;
Turkey;MILAS;37,167778;27,64194444;;;;;;;;;;;
Turkey;MILBA;36,951389;36,47944444;;;;;;;;;;;
Turkey;MIMTO;41,846944;33,04666667;;;;;;;;;;;
Turkey;MRD05;37,280506;40,71949444;;;;;;;;;;;
Turkey;MRD07;37,135356;40,54929722;;;;;;;;;;;
Turkey;MRD14;37,330147;40,56827222;;;;;;;;;;;
Turkey;MRD21;37,137906;40,545325;;;;;;;;;;;
Turkey;MRD22;37,155381;40,52401389;;;;;;;;;;;
Turkey;MRD23;37,170608;40,51126667;;;;;;;;;;;
Turkey;MRD26;37,202883;40,49591944;;;;;;;;;;;
Turkey;MRDNB;37,227747;40,63863056;;;;;;;;;;;
Turkey;MUCAN;41,150000;39,36666667;;;;;;;;;;;
Turkey;NAMAN;40,998889;30,99944444;;;;;;;;;;;
Turkey;NAREN;38,630556;40,825;;;;;;;;;;;
Turkey;NARLI;37,815556;43,24972222;;;;;;;;;;;
Turkey;NASIM;40,572222;32,33333333;;;;;;;;;;;
Turkey;NEGOL;39,476389;41,07916667;;;;;;;;;;;
Turkey;NEKES;36,153611;33,28472222;;;;;;;;;;;
Turkey;NENDO;41,325278;34,24611111;;;;;;;;;;;
Turkey;NERSU;40,642778;42,59055556;;;;;;;;;;;
Turkey;NESET;38,631389;29,11972222;;;;;;;;;;;
Turkey;NESIL;37,343056;29,72305556;;;;;;;;;;;
Turkey;NILER;39,083889;27,86972222;;;;;;;;;;;
Turkey;NISAP;36,790000;36,64166667;;;;;;;;;;;
Turkey;NIZIP;36,984722;37,76666667;;;;;;;;;;;
Turkey;NORUE;36,797683;35,26223611;;;;;;;;;;;
Turkey;OBRUK;38,023889;33,11888889;;;;;;;;;;;
Turkey;ODALI;40,327778;38,15;;;;;;;;;;;
Turkey;ODIRA;42,710000;36,915;;;;;;;;;;;
Turkey;OKESA;37,612500;27,38638889;;;;;;;;;;;
Turkey;OKLAM;38,090833;31,58277778;;;;;;;;;;;
Turkey;ORKAN;39,991944;35,36111111;;;;;;;;;;;
Turkey;ORMAN;41,290556;33,41194444;;;;;;;;;;;
Turkey;ORTAK;40,665556;39,71638889;;;;;;;;;;;
Turkey;OVACI;39,788889;29,15416667;;;;;;;;;;;
Turkey;OZBEY;37,241944;39,1;;;;;;;;;;;
Turkey;OZYAK;37,133333;29,14166667;;;;;;;;;;;
Turkey;PALUT;38,693889;39,53333333;;;;;;;;;;;
Turkey;PAZAR;41,298889;29,99944444;;;;;;;;;;;
Turkey;PELIL;37,839722;30,23277778;;;;;;;;;;;
Turkey;PENON;38,046389;32,14722222;;;;;;;;;;;
Turkey;PETAR;40,172222;32,08194444;;;;;;;;;;;
Turkey;PIROX;36,483333;28,05;;;;;;;;;;;
Turkey;POGEN;37,503056;36,69361111;;;;;;;;;;;
Turkey;R2282;37,247244;27,68158333;;;;;;;;;;;
Turkey;R2284;40,965589;28,80986111;;;;;;;;;;;
Turkey;R2285;40,996358;28,808525;;;;;;;;;;;
Turkey;R2286;40,976333;28,83306389;;;;;;;;;;;
Turkey;R2287;40,969456;28,80946944;;;;;;;;;;;
Turkey;R2288;40,117731;32,98362222;;;;;;;;;;;
Turkey;R2289;40,114056;32,98317778;;;;;;;;;;;
Turkey;R2290;40,141331;33,00911667;;;;;;;;;;;
Turkey;R2291;38,278183;27,16121111;;;;;;;;;;;
Turkey;R2292;40,969350;28,806975;;;;;;;;;;;
Turkey;R2484;36,974778;35,26797222;;;;;;;;;;;
Turkey;R2486;40,892667;29,29322222;;;;;;;;;;;
Turkey;R2487;40,904467;29,32524444;;;;;;;;;;;
Turkey;R2495;40,142458;33,00719167;;;;;;;;;;;
Turkey;R2841;36,993756;35,41233889;;;;;;;;;;;
Turkey;R2842;37,010328;35,43964722;;;;;;;;;;;
Turkey;R2897;40,999542;39,77524444;;;;;;;;;;;
Turkey;R3157;37,254983;27,64916944;;;;;;;;;;;
Turkey;RAGUZ;39,835556;36,57583333;;;;;;;;;;;
Turkey;RAKUR;42,800000;31,94833333;;;;;;;;;;;
Turkey;RATSI;37,837222;36,22027778;;;;;;;;;;;
Turkey;RAVLI;39,476944;41,39222222;;;;;;;;;;;
Turkey;REDRA;37,982222;26,52444444;;;;;;;;;;;
Turkey;RENGI;38,463889;41,08;;;;;;;;;;;
Turkey;RESLI;38,294444;30,11972222;;;;;;;;;;;
Turkey;RIKSO;38,833333;26,43333333;;;;;;;;;;;
Turkey;RIXEN;42,082222;28,76611111;;;;;;;;;;;
Turkey;ROLAT;37,820833;31,96611111;;;;;;;;;;;
Turkey;SADIK;40,678056;28,80916667;;;;;;;;;;;
Turkey;SALDA;37,555278;30;;;;;;;;;;;
Turkey;SALGO;40,474997;32,2;;;;;;;;;;;
Turkey;SARIZ;39,041111;35,37861111;;;;;;;;;;;
Turkey;SARPI;41,548889;41,44972222;;;;;;;;;;;
Turkey;SEF14;40,948700;28,8068;;;;;;;;;;;
Turkey;SEF39;40,906900;28,8076;;;;;;;;;;;
Turkey;SEF81;40,837000;28,8093;;;;;;;;;;;
Turkey;SEHER;40,506111;38,57361111;;;;;;;;;;;
Turkey;SEHIR;37,651667;32,20361111;;;;;;;;;;;
Turkey;SELVI;37,898889;34,49944444;;;;;;;;;;;
Turkey;SERCE;41,598889;27,30777778;;;;;;;;;;;
Turkey;SEREN;40,221517;32,82083889;;;;;;;;;;;
Turkey;SITRU;38,107222;26,29944444;;;;;;;;;;;
Turkey;SIVLI;41,015708;27,79924722;;;;;;;;;;;
Turkey;SOLSA;38,145556;35,77888889;;;;;;;;;;;
Turkey;SONAD;40,418056;39,67638889;;;;;;;;;;;
Turkey;SONAN;40,640278;38,90277778;;;;;;;;;;;
Turkey;SONEN;37,154722;28,28527778;;;;;;;;;;;
Turkey;SONLU;39,083056;28,79972222;;;;;;;;;;;
Turkey;SONSU;37,880000;38,38666667;;;;;;;;;;;
Turkey;SORAR;38,624167;39,5125;;;;;;;;;;;
Turkey;SOTIV;36,550000;28,48333333;;;;;;;;;;;
Turkey;SUDES;39,769444;26,89333333;;;;;;;;;;;
Turkey;SUGAT;37,050833;37,75138889;;;;;;;;;;;
Turkey;SULAK;37,894167;36,28666667;;;;;;;;;;;
Turkey;SULTA;40,045556;29,73972222;;;;;;;;;;;
Turkey;SUMOL;42,798889;33,18111111;;;;;;;;;;;
Turkey;SUNAT;37,251944;29,24972222;;;;;;;;;;;
Turkey;SUREL;40,867222;40,87722222;;;;;;;;;;;
Turkey;SURUC;37,063333;38,54;;;;;;;;;;;
Turkey;SUSUZ;39,680833;41,60833333;;;;;;;;;;;
Turkey;TALIL;39,188889;39,97222222;;;;;;;;;;;
Turkey;TAMER;38,230753;40,81675278;;;;;;;;;;;
Turkey;TAMMY;39,606394;30,29230278;;;;;;;;;;;
Turkey;TARSU;36,622000;34,519;;;;;;;;;;;
Turkey;TAVAS;37,588611;29,24361111;;;;;;;;;;;
Turkey;TAVUS;39,876667;41,73472222;;;;;;;;;;;
Turkey;TBN04;41,013633;39,7109;;;;;;;;;;;
Turkey;TBN07;41,027358;39,64737778;;;;;;;;;;;
Turkey;TBN09;41,036492;39,60501389;;;;;;;;;;;
Turkey;TBN30;41,079089;39,63111944;;;;;;;;;;;
Turkey;TBN40;41,016189;39,711925;;;;;;;;;;;
Turkey;TBN70;41,031828;39,64917778;;;;;;;;;;;
Turkey;TBN89;41,070194;39,62380556;;;;;;;;;;;
Turkey;TBN91;41,050806;39,60931667;;;;;;;;;;;
Turkey;TBN92;41,025614;39,69088333;;;;;;;;;;;
Turkey;TBN99;41,042239;39,60732778;;;;;;;;;;;
Turkey;TBNNB;40,995278;39,79555556;;;;;;;;;;;
Turkey;TEKDO;38,338333;30,15694444;;;;;;;;;;;
Turkey;TEKMI;37,958889;38,34944444;;;;;;;;;;;
Turkey;TELVO;39,372222;32,92222222;;;;;;;;;;;
Turkey;TEMEL;41,057222;39,13722222;;;;;;;;;;;
Turkey;TEPKI;41,453333;32,99277778;;;;;;;;;;;
Turkey;TERME;41,214444;37,22472222;;;;;;;;;;;
Turkey;TEVDA;38,372778;35,06666667;;;;;;;;;;;
Turkey;TIRER;41,136389;28,38416667;;;;;;;;;;;
Turkey;TIRMA;38,942222;35,765;;;;;;;;;;;
Turkey;TOKER;40,313333;30,77222222;;;;;;;;;;;
Turkey;TOKSU;38,350556;41,82611111;;;;;;;;;;;
Turkey;TOLUN;41,340000;38,79;;;;;;;;;;;
Turkey;TOMBI;36,040556;30,82444444;;;;;;;;;;;
Turkey;TOSIE;37,166125;35,69773889;;;;;;;;;;;
Turkey;TUDEK;42,183889;39,40305556;;;;;;;;;;;
Turkey;TUMER;38,665556;29,47027778;;;;;;;;;;;
Turkey;TUNLA;35,883333;36,03888889;;;;;;;;;;;
Turkey;TURNA;39,558611;41,35777778;;;;;;;;;;;
Turkey;TUSYR;36,648889;37,38305556;;;;;;;;;;;
Turkey;TUTUM;38,348611;32,78055556;;;;;;;;;;;
Turkey;ULGAN;39,641667;40,6925;;;;;;;;;;;
Turkey;ULKAN;37,302500;28,12583333;;;;;;;;;;;
Turkey;ULKEM;38,110556;43,36472222;;;;;;;;;;;
Turkey;ULMAR;41,211111;27,18694444;;;;;;;;;;;
